brand,platform,type,product_name,rating,city,text,sentiment,intent,source_url,review_date,scraped_at,row_hash
Allen Solly,Google,Store Experience,,1.0,Allen Solly — Delhi Inner Circle,Shop salesperson don’t have time to guide. They are always busy in talking among themselves. You ask them something but they don’t care.,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly/data=!4m7!3m6!1s0x390ce25da728a3f1:0xf2ca5d318cdf25e9!8m2!3d28.5702588!4d77.241282!16s%2Fg%2F12hxk5lzt!19sChIJ8aMop13iDDkR6SXfjDFdyvI?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637182+00:00,90c5f2ee5737fa47
Allen Solly,Google,Store Experience,,5.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,This is one of many exclusive stores belonging to Allen Solly. This is a big showroom having formal as well as casual clothing for everyone. It also has accessories including belts and bags. …,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637192+00:00,1b1422e8d4d52e3a
Allen Solly,Google,Store Experience,,1.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,"I wasn't expecting this behaviour from a brand like ALLEN SOLLY.!!!
I was in the market today and urgently needed to use a washroom. Usually, I go to a mall, but it was closed, so I asked a few shops nearby. Someone told me …",Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637202+00:00,e61b06a52ddfac38
Allen Solly,Google,Product Quality,,1.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,"The quality of your products is extremely disappointing. I purchased a blazer, and after just one dry cleaning, the color faded, and the length noticeably shrank. Even local or copy products last longer—what kind of quality are you selling?",Negative,Complaint,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637216+00:00,3e3f3fc8a7416329
Allen Solly,Google,Fit & Sizing,,5.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,Staff is very helpful and professional. Specially master ji is best in alteration and fitting.,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637230+00:00,b674c9e48ca3fd2e
Allen Solly,Google,Customer Service,,5.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,Full helpful & Wonderful staff. Wonderful clothes.,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637238+00:00,53e9ebe360a72f1b
Allen Solly,Google,Customer Service,,4.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,Nice collection the guy in blazer department is very helpful,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637246+00:00,87394793df0f763e
Allen Solly,Google,Store Experience,,5.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,Nice,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637255+00:00,50d6bf65df87b267
Allen Solly,Google,Store Experience,,4.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,Very good place for clothes,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637263+00:00,bc6aff31248b0dbc
Allen Solly,Google,Store Experience,,5.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,Wonderful staff. Wonderful clothes.,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637271+00:00,61c183eae6dfb3ba
Allen Solly,Google,Store Experience,,1.0,Allen Solly Kamlanagar Family store — Delhi Inner Circle,Not found shop on location,Neutral,General Feedback,https://www.google.com/maps/place/Allen+Solly+Kamlanagar+Family+store/data=!4m7!3m6!1s0x390cfda2e6e2df11:0xb40f13c93450d617!8m2!3d28.6812844!4d77.2046834!16s%2Fg%2F11j_2cgzvf!19sChIJEd_i5qL9DDkRF9ZQNMkTD7Q?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637279+00:00,92a3aac4b1b2e0ff
Allen Solly,Google,Pricing,,4.0,Allen Solly Outlet — Delhi Inner Circle,"Good shop,if you buy more clothes then you will get good discount.",Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Outlet/data=!4m7!3m6!1s0x390cfdf24b9b2e1b:0x2c926cc65a6b5590!8m2!3d28.6975214!4d77.2042871!16s%2Fg%2F11cjpfhpgq!19sChIJGy6bS_L9DDkRkFVrWsZskiw?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637293+00:00,9e796be7761caed0
Allen Solly,Google,Product Quality,,4.0,Allen Solly Outlet — Delhi Inner Circle,Allen Solly is a good brand to buy casual shirts and trousers. I would recommend Allen Solly for cotton trousers/chinos because their variety is good. You can also buy casual shirts or T-shirts.,Positive,Recommendation,https://www.google.com/maps/place/Allen+Solly+Outlet/data=!4m7!3m6!1s0x390cfdf24b9b2e1b:0x2c926cc65a6b5590!8m2!3d28.6975214!4d77.2042871!16s%2Fg%2F11cjpfhpgq!19sChIJGy6bS_L9DDkRkFVrWsZskiw?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637304+00:00,ca3135e82784db90
Allen Solly,Google,Pricing,,4.0,Allen Solly Outlet — Delhi Inner Circle,This place is good to buy inexpensive clothes because they offer 40/% approx discount always it is for any session bt there is not good the only that they does not offer alter sevice,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Outlet/data=!4m7!3m6!1s0x390cfdf24b9b2e1b:0x2c926cc65a6b5590!8m2!3d28.6975214!4d77.2042871!16s%2Fg%2F11cjpfhpgq!19sChIJGy6bS_L9DDkRkFVrWsZskiw?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637312+00:00,0f87fe7671e419b9
Allen Solly,Google,Pricing,,4.0,Allen Solly Outlet — Delhi Inner Circle,Price is to high but collection is good,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Outlet/data=!4m7!3m6!1s0x390cfdf24b9b2e1b:0x2c926cc65a6b5590!8m2!3d28.6975214!4d77.2042871!16s%2Fg%2F11cjpfhpgq!19sChIJGy6bS_L9DDkRkFVrWsZskiw?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637320+00:00,befc6b09f7ca5348
Allen Solly,Google,Store Experience,,3.0,Allen Solly Outlet — Delhi Inner Circle,Bill not given proper .......,Neutral,General Feedback,https://www.google.com/maps/place/Allen+Solly+Outlet/data=!4m7!3m6!1s0x390cfdf24b9b2e1b:0x2c926cc65a6b5590!8m2!3d28.6975214!4d77.2042871!16s%2Fg%2F11cjpfhpgq!19sChIJGy6bS_L9DDkRkFVrWsZskiw?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637328+00:00,30898a6dce2e5e39
Allen Solly,Google,Store Experience,,5.0,Allen Solly Outlet — Delhi Inner Circle,Very good stuff and good staff,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Outlet/data=!4m7!3m6!1s0x390cfdf24b9b2e1b:0x2c926cc65a6b5590!8m2!3d28.6975214!4d77.2042871!16s%2Fg%2F11cjpfhpgq!19sChIJGy6bS_L9DDkRkFVrWsZskiw?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637336+00:00,ec564da89a7091c3
Allen Solly,Google,Customer Service,,5.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,Lovely store with a great Manager. The store has new collections. The Manager is very helpful and supportive human being....,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637351+00:00,d9bc890288efd35c
Allen Solly,Google,Store Experience,,4.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,"There are three separate Allen Solly outlets, one each for men, women and kids,  in Vegas mall. Men’s out let has lot of variety but formal stuff is missing.",Negative,General Feedback,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637366+00:00,d417a33c5e7dbc30
Allen Solly,Google,Pricing,,5.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,Nice store friendly staff. Proper sanitisation is there. Good range of products and various offers running,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637382+00:00,cf1b17815470b683
Allen Solly,Google,Pricing,,1.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,"Today I visited this outlet, and they have no sense to talk with customer  , We saw one blazzer tried also then they said the price after discount that sales man was so polite to handle customer after that we moved out and trial some other …",Negative,General Feedback,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637391+00:00,f3e2dd6f1f007e5e
Allen Solly,Google,Product Quality,,5.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,Staff was very experienced and they know how to deal with customer but there's only one issue all the things which i have seen there like shirts and pants all are MRP Based means there is no discount. If you have to buy something then you have to pay which is printed on the card,Neutral,Complaint,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637401+00:00,41174a423282fdcb
Allen Solly,Google,Product Quality,,5.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,"Excellent quality of clothes and great  collection with trends and also good range of products,amazing place for shopping❤️😇 …",Positive,Recommendation,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637410+00:00,d65107585c6a67ac
Allen Solly,Google,Store Experience,,2.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,"Store is good
But they don't have enough options to choose from specially in blazers & in formal coat",Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637431+00:00,926b0fd6d1c6cdfc
Allen Solly,Google,Store Experience,,2.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,"Store is good
But they don't have enough options to choose in trousers and shirts.",Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637440+00:00,d9b5b0177a7d1419
Allen Solly,Google,Fit & Sizing,,4.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,"The store is small, collection for woolen is limited",Negative,General Feedback,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637450+00:00,cdf0b9d80c5f1d2e
Allen Solly,Google,Store Experience,,5.0,Allen Solly - Menswear Vegas Mall — Delhi Inner Circle,Staff is very friendly. Good variety of mens wear.,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+-+Menswear+Vegas+Mall/data=!4m7!3m6!1s0x390d1bb4486723c9:0xc1ed3073d9bb69a8!8m2!3d28.6013928!4d77.0294884!16s%2Fg%2F11h8fb9846!19sChIJySNnSLQbDTkRqGm72XMw7cE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637458+00:00,fa64a70f1800a8a9
Allen Solly,Google,Delivery & Returns,,4.0,Allen Solly Elegante Mall Mens store — Delhi Inner Circle,"Allen Solly Men and Women Western wear store at Elegante Mall NSP. These are two different store at two different floors, separately for men and women. Store is spacious, display is good and products are latest designs.",Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+Elegante+Mall+Mens+store/data=!4m7!3m6!1s0x390d030022bb3207:0x1934b04c90b8055!8m2!3d28.6952951!4d77.1523375!16s%2Fg%2F11ykyt711s!19sChIJBzK7IgADDTkRVYALyQRLkwE?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637466+00:00,2f78d80d1ce432c5
Allen Solly,Google,Pricing,,5.0,Allen Solly GIP — Delhi Inner Circle,"Newley open showrooms on the ground floor of GIP, having good collection of both man’s and women’s wear. The price is a little bit expensive than the other brands but the clothing quality is best , staff behaviour is cool they helps you to get the clothing you are looking for .......",Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637474+00:00,ccc4299379bac1a7
Allen Solly,Google,Product Quality,,4.0,Allen Solly GIP — Delhi Inner Circle,"Allen Solly is a men's apparel store in GIP, Noida. They provide casual and non casual apparel likes shirts, T-shirts, chinos, trousers, jeans and jackets. Price are high compared to other brands, but the quality and style are different compared to other brands.",Positive,Comparison,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637485+00:00,174329f55f10ba73
Allen Solly,Google,Store Experience,,4.0,Allen Solly GIP — Delhi Inner Circle,Nice huge comfy Store with a wide range of formals and casual wear from Allen Solly.,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637498+00:00,03a1c7c0cf1416dc
Allen Solly,Google,Product Quality,,5.0,Allen Solly GIP — Delhi Inner Circle,"The apparels/clothing are durable and requires least effort when it comes to it's maintenance. And the next important thing which comes the way is obviously the money. Well, of course with a brand label things goes on being expensive but …",Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637506+00:00,667adbe5423befd5
Allen Solly,Google,Customer Service,,4.0,Allen Solly GIP — Delhi Inner Circle,I loved the store and the sales representative. He was phenomenal in trying his best to put forth products understanding my taste. …,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637518+00:00,1929ff8f128878df
Allen Solly,Google,Customer Service,,5.0,Allen Solly GIP — Delhi Inner Circle,I am frequent buyer of allen sholly women and men products. All the products are very good. One thing which make me comfortable here is awesome customer service . In my recent visit Mr ankit helped me alot while shopping. Even after sales …,Positive,Recommendation,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637527+00:00,2ee19256022f3db7
Allen Solly,Google,Store Experience,,4.0,Allen Solly GIP — Delhi Inner Circle,Not so good experience due to power outages,Negative,Recommendation,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637536+00:00,43f2b505d23b33d5
Allen Solly,Google,Store Experience,,5.0,Allen Solly GIP — Delhi Inner Circle,Very nice formal collections.,Positive,General Feedback,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637544+00:00,9b47a4b851f7cf29
Allen Solly,Google,Store Experience,,5.0,Allen Solly GIP — Delhi Inner Circle,👍 …,Neutral,General Feedback,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637552+00:00,b79bf25e855c0cbf
Allen Solly,Google,Store Experience,,1.0,Allen Solly GIP — Delhi Inner Circle,I purchased a pant for about 2400 rs and it's colour started bleeding. I have reported the same to the store and sent the pants for checking. They said it was improperly washed …,Neutral,General Feedback,https://www.google.com/maps/place/Allen+Solly+GIP/data=!4m7!3m6!1s0x390ce43455555555:0x3ec20f3fe3c1b39c!8m2!3d28.5679402!4d77.3268018!16s%2Fg%2F1vzqqn0s!19sChIJVVVVVTTkDDkRnLPB4z8Pwj4?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637563+00:00,d2d6bd58e5e0f09a
Allen Solly,Google,Product Quality,,5.0,Allen Solly Juniors- Mall Of India — Delhi DLF Mall of India,"Pantaloons delivers an excellent shopping experience with stylish collections, great quality, and value-for-money offers. The staff is friendly, professional, and always willing to assist with a positive attitude. The store is clean, …",Positive,Recommendation,https://www.google.com/maps/place/Allen+Solly+Juniors-+Mall+Of+India/data=!4m7!3m6!1s0x390ce44880ca5ccf:0xf09665a680569b7b!8m2!3d28.5667828!4d77.3213903!16s%2Fg%2F11c6s92b9t!19sChIJz1zKgEjkDDkRe5tWgKZllvA?authuser=0&hl=en&rclk=1,,2026-07-10T16:49:02.637574+00:00,77e4e86df9a6806b
